timestamp,open,high,low,close,volume
2024-08-30 20:00:00,11.1500,11.1500,11.1500,11.1500,28219
2024-08-30 19:59:00,11.1400,11.1401,11.1400,11.1401,2900
2024-08-30 19:56:00,11.1500,11.1500,11.1500,11.1500,45
2024-08-30 19:51:00,11.1400,11.1500,11.1400,11.1404,4739
2024-08-30 19:50:00,11.1500,11.1597,11.1400,11.1400,6025
2024-08-30 19:49:00,11.1597,11.1597,11.1500,11.1597,6050
2024-08-30 19:45:00,11.1600,11.1600,11.1600,11.1600,9
2024-08-30 19:44:00,11.1501,11.1501,11.1501,11.1501,1000
2024-08-30 19:43:00,11.1599,11.1599,11.1500,11.1500,1001
2024-08-30 19:42:00,11.1503,11.1503,11.1503,11.1503,2000
2024-08-30 19:41:00,11.1600,11.1600,11.1501,11.1503,2100
2024-08-30 19:40:00,11.1502,11.1502,11.1502,11.1502,1000
2024-08-30 19:39:00,11.1600,11.1600,11.1500,11.1500,1000
2024-08-30 19:36:00,11.1600,11.1600,11.1500,11.1500,2000
2024-08-30 19:33:00,11.1600,11.1600,11.1600,11.1600,500
2024-08-30 19:30:00,11.1600,11.1600,11.1600,11.1600,2
2024-08-30 19:25:00,11.1700,11.1700,11.1700,11.1700,50
2024-08-30 19:11:00,11.1700,11.1700,11.1700,11.1700,4
2024-08-30 19:10:00,11.1700,11.1700,11.1700,11.1700,5
2024-08-30 19:05:00,11.1600,11.1600,11.1600,11.1600,100
2024-08-30 19:02:00,11.1700,11.1700,11.1700,11.1700,45
2024-08-30 18:56:00,11.1700,11.1700,11.1700,11.1700,1
2024-08-30 18:50:00,11.1601,11.1601,11.1600,11.1600,9010
2024-08-30 18:45:00,11.1600,11.1600,11.1600,11.1600,100
2024-08-30 18:30:00,11.1500,11.1500,11.1500,11.1500,28219
2024-08-30 18:10:00,11.2000,11.2000,11.2000,11.2000,15
2024-08-30 18:04:00,11.2000,11.2000,11.2000,11.2000,81
2024-08-30 18:02:00,11.2000,11.2000,11.2000,11.2000,200
2024-08-30 18:01:00,11.1700,11.1700,11.1700,11.1700,4
2024-08-30 17:58:00,11.1800,11.1800,11.1800,11.1800,4
2024-08-30 17:48:00,11.1800,11.1800,11.1600,11.1600,150
2024-08-30 17:32:00,11.2000,11.2000,11.2000,11.2000,3
2024-08-30 17:31:00,11.1800,11.1800,11.1800,11.1800,4
2024-08-30 17:30:00,11.1700,11.1700,11.1700,11.1700,50
2024-08-30 17:29:00,11.1600,11.1600,11.1600,11.1600,10
2024-08-30 17:22:00,11.1700,11.1700,11.1500,11.1500,300
2024-08-30 17:08:00,11.1500,11.1500,11.1500,11.1500,200
2024-08-30 17:06:00,11.1600,11.1600,11.1600,11.1600,6
2024-08-30 17:05:00,11.1600,11.1600,11.1600,11.1600,1
2024-08-30 16:59:00,11.1600,11.1600,11.1600,11.1600,5000
2024-08-30 16:55:00,11.1500,11.1500,11.1500,11.1500,100
2024-08-30 16:54:00,11.1600,11.1600,11.1600,11.1600,3
2024-08-30 16:40:00,11.1599,11.1599,11.1599,11.1599,250
2024-08-30 16:33:00,11.1590,11.1590,11.1590,11.1590,300
2024-08-30 16:26:00,11.1500,11.1500,11.1500,11.1500,20
2024-08-30 16:25:00,11.1600,11.1600,11.1600,11.1600,50
2024-08-30 16:23:00,11.1599,11.1600,11.1599,11.1600,100
2024-08-30 16:22:00,11.1600,11.1600,11.1600,11.1600,100
2024-08-30 16:19:00,11.1600,11.1600,11.1600,11.1600,2
2024-08-30 16:15:00,11.1600,11.1600,11.1600,11.1600,100
2024-08-30 16:11:00,11.1600,11.1600,11.1600,11.1600,15
2024-08-30 16:10:00,11.1500,11.1600,11.1500,11.1600,28427
2024-08-30 16:07:00,11.1600,11.1600,11.1600,11.1600,11000
2024-08-30 16:04:00,11.1500,11.1500,11.1500,11.1500,8000
2024-08-30 16:03:00,11.1500,11.1500,11.1500,11.1500,426
2024-08-30 16:02:00,11.1600,11.1600,11.1500,11.1500,1407
2024-08-30 16:01:00,11.1600,11.1600,11.1600,11.1600,36420
2024-08-30 16:00:00,11.1500,11.1600,11.1500,11.1600,111163
2024-08-30 15:59:00,11.1500,11.1600,11.1400,11.1500,1750644
2024-08-30 15:58:00,11.1400,11.1600,11.1400,11.1500,200544
2024-08-30 15:57:00,11.1500,11.1500,11.1400,11.1450,50935
2024-08-30 15:56:00,11.1550,11.1551,11.1400,11.1450,114191
2024-08-30 15:55:00,11.1550,11.1599,11.1450,11.1551,249907
2024-08-30 15:54:00,11.1699,11.1699,11.1520,11.1550,270870
2024-08-30 15:53:00,11.1699,11.1699,11.1600,11.1600,23263
2024-08-30 15:52:00,11.1550,11.1699,11.1530,11.1650,742492
2024-08-30 15:51:00,11.1550,11.1600,11.1550,11.1550,22632
2024-08-30 15:50:00,11.1800,11.1850,11.1539,11.1550,273675
2024-08-30 15:49:00,11.1850,11.1900,11.1850,11.1850,29189
2024-08-30 15:48:00,11.1890,11.1900,11.1850,11.1899,14820
2024-08-30 15:47:00,11.1950,11.1950,11.1850,11.1850,151931
2024-08-30 15:46:00,11.1950,11.1950,11.1900,11.1950,2346
2024-08-30 15:45:00,11.1950,11.1999,11.1900,11.1900,270249
2024-08-30 15:44:00,11.1950,11.1950,11.1950,11.1950,2351
2024-08-30 15:43:00,11.1900,11.1950,11.1899,11.1950,235842
2024-08-30 15:42:00,11.1800,11.1850,11.1800,11.1850,9240
2024-08-30 15:41:00,11.1850,11.1899,11.1823,11.1899,24400
2024-08-30 15:40:00,11.1878,11.1878,11.1850,11.1850,328
2024-08-30 15:39:00,11.1899,11.1900,11.1850,11.1899,138699
2024-08-30 15:38:00,11.1950,11.1950,11.1850,11.1900,189208
2024-08-30 15:37:00,11.1950,11.1950,11.1900,11.1901,72532
2024-08-30 15:36:00,11.1950,11.1950,11.1950,11.1950,1515
2024-08-30 15:35:00,11.1950,11.1999,11.1950,11.1950,1325
2024-08-30 15:34:00,11.1941,11.2000,11.1941,11.1942,4175
2024-08-30 15:33:00,11.1900,11.2000,11.1850,11.1950,657316
2024-08-30 15:32:00,11.1897,11.1900,11.1800,11.1850,30081
2024-08-30 15:31:00,11.1850,11.1900,11.1850,11.1850,5900
2024-08-30 15:30:00,11.1850,11.1900,11.1850,11.1900,22665
2024-08-30 15:29:00,11.1850,11.1900,11.1840,11.1850,8948
2024-08-30 15:28:00,11.1950,11.1950,11.1850,11.1900,59134
2024-08-30 15:27:00,11.1901,11.1950,11.1900,11.1900,18402
2024-08-30 15:26:00,11.1999,11.2000,11.1917,11.1988,57654
