timestamp,open,close,high,low,volume
2020-03-31 23:59:00,218.41,218.36,218.48,218.21,153.61318
2020-03-31 23:58:00,218.26,218.47,218.47,218.26,96.67007
2020-03-31 23:57:00,218.67,218.22,218.77,218.22,175.08905
2020-03-31 23:56:00,219.2,218.66,219.29,218.61,456.33365
2020-03-31 23:55:00,219.69,219.21,219.74,219.21,473.12676
2020-03-31 23:54:00,219.58,219.69,219.74,219.51,9.52697
2020-03-31 23:53:00,219.55,219.61,219.61,219.46,18.19634
2020-03-31 23:52:00,219.87,219.55,219.87,219.54,55.324
2020-03-31 23:51:00,219.93,219.93,220.0,219.76,119.88525
2020-03-31 23:50:00,219.88,219.93,219.94,219.87,16.09775
2020-03-31 23:49:00,219.72,219.85,219.85,219.62,35.30257
2020-03-31 23:48:00,219.61,219.72,219.72,219.59,3.71723
2020-03-31 23:47:00,219.57,219.56,219.74,219.56,21.81637
2020-03-31 23:46:00,219.85,219.56,219.85,219.56,101.53623
2020-03-31 23:45:00,219.57,219.79,219.85,219.56,13.84931
2020-03-31 23:44:00,219.61,219.63,219.71,219.53,25.94252
2020-03-31 23:43:00,219.43,219.55,219.68,219.43,60.60391
2020-03-31 23:42:00,219.61,219.46,219.61,219.42,20.464
2020-03-31 23:41:00,219.72,219.64,219.84,219.59,26.13181
2020-03-31 23:40:00,219.86,219.67,219.9,219.55,45.61639
2020-03-31 23:39:00,219.77,219.87,220.0,219.67,188.47809
2020-03-31 23:38:00,219.81,219.77,219.82,219.49,115.64407
2020-03-31 23:37:00,219.33,219.82,219.82,219.26,83.3045
2020-03-31 23:36:00,219.38,219.32,219.4,219.29,6.60576
2020-03-31 23:35:00,219.35,219.32,219.44,219.31,31.21977
2020-03-31 23:34:00,219.38,219.32,219.48,219.32,35.69259
2020-03-31 23:33:00,219.45,219.44,219.66,219.44,26.97784
2020-03-31 23:32:00,219.45,219.44,219.5,219.36,3.48402
2020-03-31 23:31:00,219.36,219.47,219.55,219.35,47.55387
2020-03-31 23:30:00,219.19,219.36,219.43,219.16,101.25421
2020-03-31 23:29:00,219.22,219.2,219.31,219.03,230.79023
2020-03-31 23:28:00,219.23,219.28,219.49,219.16,141.17723
2020-03-31 23:27:00,219.3,219.22,219.35,219.12,46.73511
2020-03-31 23:26:00,219.51,219.34,219.58,219.16,156.29105
2020-03-31 23:25:00,219.61,219.43,219.65,219.38,114.5419
2020-03-31 23:24:00,219.61,219.65,219.76,219.57,40.36945
